business_id,city,full_address,latitude,longitude,business_name,review_count,stars,state
V3S6RpKgYc5XCLjgI9JeeQ,Las Vegas,"3909 W Sahara Ave
Ste 10
Westside
Las Vegas, NV 89102",36.1440254,-115.1938769,Diamond China Restaurant,48,3.0,NV
dR-Zz3l3ws-P08dI6F8Zew,Las Vegas,"3839 W Sahara Ave
Ste 9
Westside
Las Vegas, NV 89102",36.144013,-115.193147,Royal Thai Restaurant,10,4.5,NV
9JZzT2BMalNseFn11x5EIQ,Las Vegas,"3111 S Valley View Blvd
Bldg M, Ste 105
Westside
Las Vegas, NV 89102",36.1308989,-115.19078470000001,Cafe Verdi,115,3.0,NV
pPJyi5kggzTibTxSPuRd0g,Las Vegas,"4205 W Sahara Ave
Westside
Las Vegas, NV 89102",36.1438869,-115.1968986,Osaka Japanese Bistro,298,4.0,NV
SWTc_3L9Y4SKyNs_OhqeIg,Las Vegas,"2530 S Decatur Blvd
Westside
Las Vegas, NV 89102",36.144152500000004,-115.20695490000001,Jimmy John's Gourmet Sandwiches,18,4.0,NV
CHhYILNXTM3DIhmnpXlB3Q,Las Vegas,"2625 S Decatur Blvd
Westside
Las Vegas, NV 89102",36.1424825,-115.2085393,Chopstix Express,47,3.0,NV
a_qTdBz81-tgsd3UGmaT5Q,Las Vegas,"4127 W Charleston Blvd
Westside
Las Vegas, NV 89102",36.1588614521949,-115.19683615582198,Skinny Dugans,33,3.5,NV
SfrHdU4NCkYWvERnWaOUqQ,Las Vegas,"1280 S Decatur Blvd
Westside
Las Vegas, NV 89102",36.1564277,-115.20769229999999,Blueberry Hill Family Restaurant,333,3.5,NV
PSSb7S4t8j4W3RtjY-9fiQ,Las Vegas,"2301 S Decatur Blvd
Westside
Las Vegas, NV 89102",36.145812899999996,-115.2076281,Jack in the Box,15,2.5,NV
ZR87Qw2sB-ljFWClGk6X0A,Las Vegas,"4717 W Charleston Blvd
Westside
Las Vegas, NV 89102",36.158728,-115.205348,Taco Bell,3,2.5,NV
J7azgDB3RQOVFHfyVEk5HA,Las Vegas,"4457 W Charleston Blvd
Westside
Las Vegas, NV 89102",36.1589771,-115.2003896,Macayo Vegas,22,3.5,NV
kAlR7X4jiDPZdISJAAKkmg,Las Vegas,"4760 W Sahara Ave
Westside
Las Vegas, NV 89102",36.1462228,-115.207528,Baja Fresh Las Vegas,11,3.5,NV
Xo7K1LugLnT4pGc5TtwHRA,Las Vegas,"4570 W Sahara Ave
Westside
Las Vegas, NV 89102",36.1448864,-115.20233,TGI Fridays,121,2.5,NV
Tigw_9LXyHL63Eu3XAXwRw,Las Vegas,"4215 Spring Mountain Rd
Ste B203
Chinatown
Las Vegas, NV 89102",36.125380799999995,-115.1959803,Emperor's Garden,129,2.0,NV
zFcd_gelAUEwAvJOgiZpvg,Las Vegas,"4601 Spring Mountain Rd
Chinatown
Las Vegas, NV 89102",36.1259553166171,-115.203431297022,Joyful House Chinese Cuisine,388,3.5,NV
bqYrEwL5xjqv0u8XAij--Q,Las Vegas,"4355 Spring Mountain Rd
Ste 106
Chinatown
Las Vegas, NV 89102",36.125964,-115.1976,Tea Station,611,3.0,NV
0ACVidzreTcv88AHqWXqNA,Las Vegas,"4915 E Charleston Blvd
Sunrise
Las Vegas, NV 89104",36.158706099999996,-115.0675277,Subway,9,2.5,NV
YfCDufZBBxcWsn2ElGboEQ,Las Vegas,"1802 E Charleston Blvd
Downtown
Las Vegas, NV 89104",36.158536,-115.1247594,Del Taco,8,3.0,NV
YqeK6ARj8ojseNCIYdg5WQ,Las Vegas,"953 E Sahara Ave
Ste E28
Eastside
Las Vegas, NV 89104",36.143671999999995,-115.1409598,Seoul Korean Bar B Q Restaurant,3,1.5,NV
HxV4JCF-h0Novbbz5doapA,Las Vegas,"1700 Las Vegas Blvd
Las Vegas, NV 89104",36.150793640651706,-115.15345593567699,White Cross Drugs,24,4.0,NV
ZndQfdbLU8pnD7b6_Z05KA,Las Vegas,"1723 E Charleston Blvd
Downtown
Las Vegas, NV 89104",36.159189000000005,-115.127554,Blueberry Hill Family Restaurant,11,3.0,NV
0jkZZRywo3wlmZcuCFbSEg,Las Vegas,"1741 E Charleston Blvd
Downtown
Las Vegas, NV 89104",36.159239299999996,-115.12613710000001,Macayo Vegas,42,3.5,NV
RlUxQZja-n9J0oPi24g8DQ,Las Vegas,"The Stratosphere
2000 Las Vegas Blvd S
The Strip
Las Vegas, NV 89104",36.147911,-115.156585,Lucky's Cafe,24,3.5,NV
uy9IblmbJogF1TEUc6JHzw,Las Vegas,"Stratosphere
2000 S Las Vegas Blvd
The Strip
Las Vegas, NV 89104",36.1476947,-115.15630559999998,The Buffet,138,2.5,NV
83C1eqPfmQHTy_8MC4Ug6w,Las Vegas,"Stratosphere Casino, Hotel & Tower
2000 Las Vegas Blvd S
The Strip
Las Vegas, NV 89104",36.147709517853606,-115.15520587563499,Roxy's Diner,271,3.0,NV
4Bjn6QdaJIvsmcspcucOkA,Las Vegas,"1591 S Main St
Downtown
Las Vegas, NV 89104",36.152386,-115.15361399999999,Jack In the Box,18,3.0,NV
1rjOg5oc2Mic0ssqj2ex7A,Las Vegas,"2536 Fremont St
Downtown
Las Vegas, NV 89104",36.157312,-115.11510630000001,El Ausente,21,5.0,NV
dH3rJa4JSxmlyAwg8kPLOQ,Las Vegas,"1826 S Las Vegas Blvd
The Strip
Las Vegas, NV 89104",36.149380910455704,-115.153985336415,Denny's,44,3.0,NV
nglw25299V1irjw0NtVdLQ,Las Vegas,"1758 E Charleston Blvd
Downtown
Las Vegas, NV 89104",36.1583654,-115.1260071,Little Caesars Pizza,4,4.0,NV
q0aoi6vsi9TBU5-k3FfOOw,Las Vegas,"1507 Las Vegas Blvd S
Downtown
Las Vegas, NV 89104",36.1530812,-115.15096640000002,Boston Pizza,150,3.5,NV
cJTgJTzEWg5ErWnvaHsUBA,Las Vegas,"Shalimar Hotel/ Parquin & Restaurant
1401 Las Vegas Blvd S
Downtown
Las Vegas, NV 89104",36.155322999999996,-115.14961799999999,Florida Cafe Cuban Bar & Grill,265,3.5,NV
MvnaNl1GEplkpBOBe6nOyw,Las Vegas,"2035 E Charleston Boulevard
Downtown
Las Vegas, NV 89104",36.15919,-115.11928780000001,Carl's Jr,5,1.5,NV
H5f7zLtinbyFLIKFGs5p9g,Las Vegas,"1840 E. Charleston Blvd.
Downtown
Las Vegas, NV 89104",36.157777006362295,-115.12378201742399,Pizza Hut,9,3.5,NV
DqzyOJTJXu0Iwi8og5DJDA,Las Vegas,"1201 Las Vegas Blvd S
Downtown
Las Vegas, NV 89104",36.1566896,-115.148347,Ocha Thai Cuisine,192,4.0,NV
NEXdqFaG_i5n5tuPs6y12g,Las Vegas,"2050 E Charleston Blvd
Downtown
Las Vegas, NV 89104",36.158782200000005,-115.10803,McDonald's,9,2.0,NV
9oFB8IPpsRkhlE8WrDMV-Q,Las Vegas,"2000 E Charleston Blvd
Downtown
Las Vegas, NV 89104",36.1585441,-115.12104199999999,Chinatown Cuisine,4,4.5,NV
CR9F3ZctIiJqawDaa1w3IA,Las Vegas,"1000 E Charleston Blvd
Downtown
Las Vegas, NV 89104",36.1581927,-115.1406783,Esmeralda's Cafe,31,3.5,NV
KHsTmXPujzm6-VrnyhT0dw,Las Vegas,"1145 Las Vegas Blvd S
Downtown
Las Vegas, NV 89104",36.1572513,-115.14817340000002,Rincon Criollo,68,4.0,NV
4UskRuHsAnhF2Gzf0L1zpw,Las Vegas,"1900 E Charleston Blvd
Downtown
Las Vegas, NV 89104",36.1585354,-115.1229682,Tortas El Rey,5,3.5,NV
xNyTjXh2FRuT4Z8Ncj9WhA,Las Vegas,"2280 S Nellis Blvd
Sunrise
Las Vegas, NV 89104",36.1449247536282,-115.062948797779,PT's,11,2.5,NV
ivnyT-EGb3Hw3M1YhqJJYQ,Las Vegas,"4470 E Charleston
Sunrise
Las Vegas, NV 89104",36.1592640772251,-115.07796895628599,Wienerschnitzel,4,4.0,NV
EuDEpojb76ygJ5ZEuP0oig,Las Vegas,"4450 E Charleston Boulevard
Suite 3
Sunrise
Las Vegas, NV 89104",36.1600221,-115.07832140000002,El Triunfo Restaurant,4,4.5,NV
c8eY_s8VO4qjAhOXo3Ua2g,Las Vegas,"2333 E Sahara Ave
Downtown
Las Vegas, NV 89104",36.1454551496134,-115.11631766642599,Italian American Club Restaurant,91,4.5,NV
iBzcMrnbZTBe8aYPgK3_Pg,Las Vegas,"4011 E Charleston Blvd
Sunrise
Las Vegas, NV 89104",36.158506,-115.0875068,El Pollo Loco,9,4.0,NV
0aV8mzabKSFylfi0NQGqlQ,Las Vegas,"1710 E Charleston Blvd
Downtown
Las Vegas, NV 89104",36.1584563,-115.1275613,Los Tacos,220,4.0,NV
6S8VwQ22xdj7rOX00SceJg,Las Vegas,"610 E Sahara Ave
Ste 2
Downtown
Las Vegas, NV 89104",36.1440191,-115.1458817,Cafe Heidelberg German Market & Restaurant,44,3.5,NV
KwLfgeylp9d8zY3KacREiw,Las Vegas,"953 E Sahara Ave
Ste E-10 & E -12
Eastside
Las Vegas, NV 89104",36.1424875211701,-115.142594814388,Komol Restaurant,592,4.0,NV
DNpz7hPQtIpzInSQIWmVTw,Las Vegas,"620 E Sahara Ave
Downtown
Las Vegas, NV 89104",36.144308216575,-115.14569083293999,Tony Roma's,21,3.0,NV
e15ZAv4Tcgkae-ZfCf3SXw,Las Vegas,"953 E Sahara Ave
Eastside
Las Vegas, NV 89104",36.143671999999995,-115.1409598,Elephant BBQ Restaurant,10,4.5,NV
6jdKnIjJ9n5knZoSj7qtDw,Las Vegas,"2440 S Maryland Pkwy
Downtown
Las Vegas, NV 89104",36.144553,-115.136886,Taco Bell,5,2.5,NV
qeOrjo2GlITleeZiW8y-fw,Las Vegas,"2312 S Maryland Pky
Downtown
Las Vegas, NV 89104",36.1451,-115.137,KFC,19,1.5,NV
QXUI3ZEnPw0j55qjwjiOnA,Las Vegas,"953 E Sahara Ave
Ste E14
Eastside
Las Vegas, NV 89104",36.143671999999995,-115.1409598,Tokyo Japanese Restaurant,130,4.0,NV
-5biAn5qQYk3X5NYlA98pw,Las Vegas,"953 E Sahara Ave
Ste E8
Eastside
Las Vegas, NV 89104",36.143671999999995,-115.1409598,Birrieria Jalisco,6,3.0,NV
YkRwenPlQRloPFOX5l-iEA,Las Vegas,"953 E Sahara Ave
Ste E18
Eastside
Las Vegas, NV 89104",36.143671999999995,-115.1409598,Sahara Korean Restaurant,6,4.5,NV
SdVDnb279GGs2qAUSVz05A,Las Vegas,"1217 E Sahara Ave
Downtown
Las Vegas, NV 89104",36.145433000000004,-115.1360328,Pinoy Pinay Filipino Restaurant,117,3.5,NV
KdJJFvYI9w5xF0EVYPbXMA,Las Vegas,"840 S Rancho Dr
Downtown
Las Vegas, NV 89106",36.1617046,-115.17341840000002,Anthony & Marios Broadway Pizzeria,206,4.0,NV
3yngAIX96guuZeZ3wbpGdQ,Las Vegas,"526 S Martin L King Blvd
Downtown
Las Vegas, NV 89106",36.1652383,-115.16122079999998,La Cabana,28,4.0,NV
S3EALtejgXNU4rfui6IriQ,Las Vegas,"901 S Rancho Dr
Downtown
Las Vegas, NV 89106",36.1604805,-115.17233,Quiznos,11,3.5,NV
nVPe8vSrvGStsupNliN9nA,Las Vegas,"755 S Grand Central Pkwy
Downtown
Las Vegas, NV 89106",36.1643156,-115.1574463,Italia Express,6,3.0,NV
0w46K_07XbKvCMe8qV6Qow,Las Vegas,"755 S Grand Central Parkway
Downtown
Las Vegas, NV 89106",36.1643156,-115.1574463,China Pantry,8,2.0,NV
_Q5Q5mBgMaG1EyEsVIuv8A,Las Vegas,"1501 W Lake Mead Blvd
Las Vegas, NV 89106",36.1953052,-115.16115079999999,McDonald's,7,2.0,NV
sFHj_WK6rzEeGcJxtvxrRQ,Las Vegas,"1480 W Lake Mead Blvd
Las Vegas, NV 89106",36.1961618,-115.16041229999999,Jack in the Box,10,2.0,NV
CNdV0G_B5bKSpDrQa55rhA,Las Vegas,"1451 W Owens Ave
Las Vegas, NV 89106",36.188134999999996,-115.16041799999999,Pat's Chinese Food and Minimart,4,3.5,NV
BxmtmGLXI3EEjhVSYiuK0w,Las Vegas,"2421 W Bonanza Rd
Las Vegas, NV 89106",36.1769889,-115.17444170000002,Popeyes,21,2.5,NV
lDxRfwppdtRPixGb94M4LA,Las Vegas,"808 W Lake Mead Blvd
Las Vegas, NV 89106",36.195974299999996,-115.1521249,Seven Seas Restaurant & Lounge,12,3.5,NV
X4B9b-0zEClDIiN0AyCdcQ,Las Vegas,"601 N Rancho Dr
Las Vegas, NV 89106",36.1774463,-115.1764027,Church's Chicken,11,3.5,NV
b6qYCOz0vzJW4U81XLY8IA,Las Vegas,"1960 N Martin L King Blvd
Las Vegas, NV 89106",36.194940700000004,-115.16035490000002,Mario's Westside Market,77,4.0,NV
uCx8VZw2oiAdi7wFnoPs-w,Las Vegas,"820 N Rancho Dr
Las Vegas, NV 89106",36.180051500000005,-115.17752890000001,Burger King,7,2.5,NV
bPUwJQyifP24uhGrou_64g,Las Vegas,"844 N Rancho Dr
Las Vegas, NV 89106",36.180793,-115.17836499999999,Wendy's,6,1.0,NV
X3KntOlUTkVL4KUKQcPehw,Las Vegas,"2151 N Rancho Dr
Las Vegas, NV 89106",36.1994795130515,-115.19701087198601,Roberto's Taco Shop,27,2.5,NV
3-nZku9T-trCsNpF6AsjgA,Las Vegas,"840 S Rancho Dr
Downtown
Las Vegas, NV 89106",36.1617046,-115.17341840000002,Port Of Subs,17,4.0,NV
nF_mARnVRFQpS3boDNgy_w,Las Vegas,"2425 N Rainbow Blvd
Las Vegas, NV 89108",36.203862,-115.2432571,Smoke Ranch Junction,4,3.5,NV
q28CkzJaV5yKPXysY8xewA,Las Vegas,"9901 Eastern Ave
Ste 110
Southeast
Las Vegas, NV 89183",36.0106646,-115.1186365,Buffet @ Asia,217,2.5,NV
310xHIFxZKqthaPlkQ0_dg,Las Vegas,"3003 N Rainbow Boulevard
Las Vegas, NV 89108",36.213847799999996,-115.2426033,O'aces Bar & Grill,4,1.5,NV
CEF6X27u5XW-oMbJ81N7Rg,Las Vegas,"2333 N Jones Blvd
Ste 102
Las Vegas, NV 89108",36.2022416,-115.2232193,Joey's Pizza,36,4.0,NV
2hamzyOZt6urf6pFnf2u6g,Las Vegas,"2051 N Rainbow Blvd
Las Vegas, NV 89108",36.1987661,-115.24351159999999,Souper Salad,13,2.5,NV
U0ZAoQx7ABrj9BGjbf5WmA,Las Vegas,"6650 Vegas Dr
Las Vegas, NV 89108",36.188610600000004,-115.24032820000001,Roberto's Taco Shop,33,3.5,NV
7CVoKgPjQS9KknIsz3Bhcg,Las Vegas,"2021 N Jones Blvd
Las Vegas, NV 89108",36.196658299999996,-115.2235864,Burger King,5,2.0,NV
QXTN5WwZxvf-Z940RmDUdQ,Las Vegas,"1901 N Decatur Blvd
Las Vegas, NV 89108",36.1941506,-115.20612279999999,Thai Grill,79,3.5,NV
jjYxQMJrOpz-Z7ziFtXxBw,Las Vegas,"2101 N Rainbow Blvd
Las Vegas, NV 89108",36.19944520000001,-115.242678,Pick Up Stix,5,3.0,NV
3jFf5lFqb2HRrvMdRP8e1Q,Las Vegas,"6200 West Lake Mead
Las Vegas, NV 89108",36.195937,-115.227792,Taco Bell,5,3.0,NV
gDPtptHj8PlVEhiL9aHjdQ,Las Vegas,"2115 N Decatur Blvd
Las Vegas, NV 89108",36.197511600000006,-115.2060571,Tacos El Rodeo,9,4.0,NV
X0cEpOYi0Gf-S_-xb8OZVQ,Las Vegas,"1974 N Rainbow Blvd
Las Vegas, NV 89108",36.195393,-115.241323,Pin Kaow Thai Restaurant,435,4.0,NV
No0SNrxkX6ADEde-9QwtMw,Las Vegas,"2011 N Rainbow Blvd
Las Vegas, NV 89108",36.198756,-115.2425637,Chili's,120,3.0,NV
CpUPzwk4rsV6UUgqEu1nqQ,Las Vegas,"2040 N Rainbow Blvd
Las Vegas, NV 89108",36.1964438,-115.24027590000001,Tony Roma's,31,3.0,NV
rAZglrxLotA9xaa7KPXV5g,Las Vegas,"1401 N Decatur Blvd
Las Vegas, NV 89108",36.18557,-115.207581,Pepe's Tacos,124,3.5,NV
PuST-CDb8kDKLX7_ESVyeQ,Las Vegas,"3003 N Rainbow Blvd
Las Vegas, NV 89108",36.213847799999996,-115.2426033,O'Aces Bar & Grill,16,4.0,NV
jhO8q-4sAvlkEUC3HbBRmw,Las Vegas,"4402 N University Dr
Eastside
Las Vegas, NV 89014",36.108604799999995,-115.1046725,Joe's Crab Shack,29,3.5,NV
SfHdMvLXrOeJmgpQB6AFRA,Las Vegas,"1581 N Decatur Blvd
Las Vegas, NV 89108",36.1878766,-115.2062861,Sunshine Cafe,43,4.0,NV
XaJQnEg63F-CJ9kNhcqOjw,Las Vegas,"6126 W Lake Mead Blvd
Las Vegas, NV 89108",36.1958234,-115.22480049999999,China Joe's,31,2.5,NV
bOhqyyPWevbH8Yw5fop4zg,Las Vegas,"2333 N Jones Blvd
Ste 108
Las Vegas, NV 89108",36.202380100000006,-115.22321409999998,Saddle N Spurs Saloon,21,3.5,NV
d0cISYKFpXM55FzrMShLmw,Las Vegas,"2351 N Rainbow Blvd
Ste 103
Las Vegas, NV 89108",36.2028521,-115.24304120000001,Yoko Hama Sushi,27,2.5,NV
0Em690KhL9M-WqwdWlPRfA,Las Vegas,"1930 N Decatur Blvd
Ste 1
Las Vegas, NV 89108",36.1948912,-115.20511450000001,Fair View Chinese Cuisine,6,3.5,NV
Xro3j2fouA42Stc540ZDvw,Las Vegas,"2070 N Rainbow Blvd
Las Vegas, NV 89108",36.19739379999999,-115.24139850000002,Applebee's,95,2.5,NV
yvd3w1h4PnLV6DaVx91cWg,Las Vegas,"2085 N Jones Blvd
Unit 6
Las Vegas, NV 89108",36.197275899999994,-115.2231899,Domino's Pizza,11,3.5,NV
Rhdmmw6a0qdKE198eSCIJg,Las Vegas,"6301 W Lake Mead Blvd
Las Vegas, NV 89108",36.195414,-115.230741,Sonic Drive-In,20,2.0,NV
Fw95xLMdwO9LoOtbBThr9w,Las Vegas,"2001 N Rainbow Blvd
Las Vegas, NV 89108",36.198134660417,-115.24243291738001,Romano's Macaroni Grill,121,3.0,NV
2Hh2SOWvp5IkAAO4PQ0n2Q,Las Vegas,"6374 W Lake Mead Blvd
Las Vegas, NV 89108",36.1959297,-115.23245290000001,Torrey Pines Pub,28,4.0,NV
SXsg-hXKPZVNswyNc83IAA,Las Vegas,"6130 W. Lake Mead Blvd.
Las Vegas, NV 89108",36.1958244,-115.22492949999999,Pizza Hut,9,2.5,NV
0lQDOFqEVB1LQhkS2kN1RA,Las Vegas,"3200 N Jones Blvd
Northwest
Las Vegas, NV 89108",36.2171468,-115.2253774,Griddlecakes,81,3.0,NV
Trlr-E66o3UHjTbuybRGVg,Las Vegas,"6621 W Cheyenne Ave
Northwest
Las Vegas, NV 89108",36.2178319107368,-115.240583079779,Subway,13,2.5,NV
7hZGtb0Gd3aRcG1VH-Udcw,Las Vegas,"6870 W Cheyenne Ave
Northwest
Las Vegas, NV 89108",36.219365,-115.24498500000001,International House of Pancakes,28,3.5,NV
pcIPHOoQZuQFfarij73Qcw,Las Vegas,"6732 W Cheyenne Ave
Northwest
Las Vegas, NV 89108",36.2185864,-115.2437707,Wendy's,10,2.5,NV
Ivy3UkWcCBgdJ8C5om_CVg,Henderson,"641 Marks St
Henderson, NV 89014",36.0657932,-115.03742350000002,Panda Express,20,2.5,NV
L_Gfp6E0yfn8QdDaIno_ZQ,Las Vegas,"4515 E Bonanza Rd
Sunrise
Las Vegas, NV 89110",36.1732657,-115.07737549999999,Domino's Pizza,8,2.5,NV
aBQbdQz_xQaw0-hNDk5TKg,Las Vegas,"241 N Nellis Blvd
Ste 102
Sunrise
Las Vegas, NV 89110",36.1658726707134,-115.06256436592899,Papa John's Pizza,14,2.0,NV
epUeIG4o7yphmcOU0qIqOg,Las Vegas,"821 N Lamb Blvd
Sunrise
Las Vegas, NV 89110",36.17823320000001,-115.0796271,Sofia's Pizza,9,3.0,NV
TwLwfoq4zYGNKSiDHflh7w,Las Vegas,"11 N Lamb Blvd
Sunrise
Las Vegas, NV 89110",36.159974284464504,-115.07993134267099,Viva El Taco,19,3.5,NV
LcVBQ-7aF87OR-vlKX5m-Q,Las Vegas,"80 N. Nellis Blvd.
Sunrise
Las Vegas, NV 89110",36.160537100000006,-115.06166090000002,Olive Garden Italian Restaurant,81,3.5,NV
H2dKOR0fzYiv7ebVk3ELzw,Las Vegas,"719 N Nellis Blvd
Sunrise
Las Vegas, NV 89110",36.176283700000006,-115.06225239999999,The Teriyaki Company,12,3.5,NV
vhjdXf1dpYpV_unDVMFuEg,Las Vegas,"3500 E Bonanza Rd
Las Vegas, NV 89110",36.1737929,-115.0978223,McDonald's,10,1.0,NV
MDtMPwFswJ2FsNvrF34GDA,Las Vegas,"861 N Nellis Blvd
Sunrise
Las Vegas, NV 89110",36.1798261,-115.0627135,Tacos Los Toritos,22,4.0,NV
SSaoS_UgB7VgA9OavxZIbA,Las Vegas,"151 N Nellis Blvd
Sunrise
Las Vegas, NV 89110",36.162543,-115.06258829999999,China Olive,10,1.5,NV
zlqTqki1aZUAuVnDsFsvYg,Las Vegas,"377 N Nellis Blvd
Sunrise
Las Vegas, NV 89110",36.1700919,-115.062698,Sonic Drive-In,14,2.0,NV
u8eDm6srUIpPuTS7Qt6xHw,Las Vegas,"821 N Lamb Blvd
Ste 14
Sunrise
Las Vegas, NV 89110",36.1782296,-115.0797986,La Mojarra Loca,34,4.0,NV
CPTiooPIwzbM-WJc1Rsytg,Las Vegas,"71 North Nellis Blvd.
Sunrise
Las Vegas, NV 89110",36.1612,-115.06299999999999,KFC,12,2.0,NV
vTjwSPEpaPdqUtjPk7lRyA,Las Vegas,"310 N Nellis Blvd
Sunrise
Las Vegas, NV 89110",36.1647748036349,-115.06167054176301,Denny's,30,2.5,NV
cD2VsBOKxygjV7BKbU8SRA,Las Vegas,"500 N Nellis Blvd
Sunrise
Las Vegas, NV 89110",36.168304504348704,-115.061674132703,Applebee's,50,3.0,NV
S4a607Bq69h7b9fNmjB-nw,Las Vegas,"725 N Nellis Blvd
Sunrise
Las Vegas, NV 89110",36.175664700000006,-115.06256029999999,Arby's,8,3.5,NV
G9u_zp_sF3wumgk1gaILKw,Las Vegas,"990 N Nellis Blvd
Sunrise
Las Vegas, NV 89110",36.17747670000001,-115.06168149999999,Wendy's,15,2.5,NV
qKZzLdcMouXji7YASALbBw,Las Vegas,"5000 E Bonanza Rd
Sunrise
Las Vegas, NV 89110",36.1739964,-115.0631178,The Blue Skillet,44,3.5,NV
7P9k2NQPeIyF1TkH5cKQVg,Las Vegas,"1000 N Nellis Blvd
Ste I
Sunrise
Las Vegas, NV 89110",36.1783291,-115.0616024,Lao Thai Kitchen,55,4.0,NV
aXgzCfEzgi9T998rQyZFvA,Las Vegas,"1511 N Nellis Blvd
Sunrise
Las Vegas, NV 89110",36.187129999999996,-115.06261699999999,Big Dog's Bar and Grill,9,4.0,NV
vkOmXXrO-ALfz76TF6s_Gg,Las Vegas,"4505 E Bonanza Rd
Sunrise
Las Vegas, NV 89110",36.173124587509896,-115.077945472392,Popeyes,12,2.0,NV
hhC02OKU6BWRvrNJQiEIUw,Las Vegas,"5320 Cameron St
Ste 1
Las Vegas, NV 89118",36.093241600000006,-115.2033739,Munch-A-Sub,66,4.0,NV
CApvjaNmMJUnfzz5hVpjrA,Las Vegas,"5645 S Rainbow Blvd
Spring Valley
Las Vegas, NV 89113",36.086682,-115.242907,Taco Bell,19,2.0,NV
7A6RHKyblsmvHf2F377WMQ,Las Vegas,"5335 S Decatur Blvd
Las Vegas, NV 89118",36.092861,-115.2085216,Roberto's Taco Shop,145,3.5,NV
ff00hYO8rPFDOF8YKhLTdw,Las Vegas,"5355 S Decatur Blvd
Las Vegas, NV 89118",36.0922493,-115.20848899999999,Domino's Pizza,30,3.0,NV
T2NesLFF9Xhlho3iw8i53g,Las Vegas,"5095 S Decatur Boulevard
Las Vegas, NV 89118",36.097465,-115.20868329999999,Felipito's Mexican Food,46,4.0,NV
EW9LIn-95GfUi1A7oGzCqA,Las Vegas,"5605 S Rainbow Blvd
Spring Valley
Las Vegas, NV 89118",36.0867005,-115.243293,Jack In the Box,8,2.5,NV
e-eqwMPMDXPYSdwkQbYhSw,Las Vegas,"5479 S Rainbow Blvd
Spring Valley
Las Vegas, NV 89118",36.0894888,-115.24319960000001,Cheng's Express,28,2.5,NV
sC58XGwsZowovN1CnKktOg,Las Vegas,"4955 S Decatur Blvd
Las Vegas, NV 89118",36.098901399999995,-115.20846,O'Aces Bar & Grill,48,4.0,NV
I5vURIFijxnW2sdaDl7bpw,Las Vegas,"4200 W Russell Rd
Las Vegas, NV 89118",36.086817700000005,-115.1964932,Tacos El Nopal,9,3.0,NV
v_M8BMz3O93iwFtpkCT9nA,Las Vegas,"5190 S Valley View Blvd
Las Vegas, NV 89118",36.095690999999995,-115.18921100000001,Normandie,5,4.0,NV
qp6lyLN1TuRu3vkwbdRjlA,Las Vegas,"4379 Las Vegas Blvd
Las Vegas, NV 89115",36.2397652,-115.05669679999998,Memphis Championship Barbecue,116,3.0,NV
a9Z5KKEDaC4Y4MHiRZhzzA,Las Vegas,"5355 S Decatur Blvd
Las Vegas, NV 89118",36.0922493,-115.20848899999999,PT's,32,3.5,NV
QTJdaJ9IWf0fC0bK2Bdw7Q,Las Vegas,"2640 E Sunset Rd
Southeast
Las Vegas, NV 89120",36.071999,-115.114102,Nikki Lee's Sports Pub & Grill,38,3.5,NV
qdAxH_RrFaYqLD-g30N2fA,Las Vegas,"4170 S Ft Apache Rd
Spring Valley
Las Vegas, NV 89147",36.1135009104686,-115.296490917258,Original Pancake House,261,3.5,NV
co21KMC055CxSMzdMeD0XQ,Las Vegas,"3088 E Sunset Rd
Southeast
Las Vegas, NV 89120",36.0720741,-115.1078327,Brewery Bar & Grill,8,3.0,NV
iFc5PtaEHokNu1GVfnAUTA,Las Vegas,"3460 E Sunset Rd
Southeast
Las Vegas, NV 89120",36.072264600000004,-115.0992936,Papa John's Pizza,17,1.5,NV
9WlnoukRsZyFwOAd6Ycbmg,Las Vegas,"3720 E Sunset Rd
Southeast
Las Vegas, NV 89120",36.071661999999996,-115.094123,Port of Subs,11,2.5,NV
ky6c1bhp1695tWLfnyKOyQ,Las Vegas,"9550 S Eastern Ave
Las Vegas, NV 89123",36.0146273,-115.11715500000001,Kabob Grill,181,4.0,NV
v9JixZ_wMP6-ftb4EYTqIg,Las Vegas,"4640 E Russell Rd
Southeast
Las Vegas, NV 89120",36.0861652,-115.07214909999999,Jack in the Box,8,2.5,NV
NNSDXtjgNUNAgQH99R0yWw,Las Vegas,"3470 E Sunset Rd
Southeast
Las Vegas, NV 89120",36.0718009,-115.09913970000001,PT's,35,3.0,NV
957AgCsV5hhFLDJ5aw546w,Las Vegas,"3840 E Sunset Rd
Southeast
Las Vegas, NV 89120",36.0716001,-115.09060159999999,Panda Express,19,3.0,NV
bXfMEP__URx7f-s1GT8Teg,Las Vegas,"3460 E Sunset Rd
Ste D
Southeast
Las Vegas, NV 89120",36.072264600000004,-115.0992936,Super Mex Restaurant & Cantina,96,3.5,NV
zizuoDgDkNCtBzCj8T-Jbg,Las Vegas,"3395 E Tropicana Ave
Ste 11045
Southeast
Las Vegas, NV 89121",36.0996916,-115.1014412,Subway,8,4.5,NV
96rDpZ2OBW293QNWPIPV7g,Las Vegas,"3375 E Russell Rd
Southeast
Las Vegas, NV 89120",36.0855832,-115.10150859999999,Office 5 Bar & Grill,3,3.0,NV
